mtime,AD,AE,AK,BD,BG,BI,BL,CF,DH,DV,E,EL,EM,EU,EV,GL,GW,GY,IJ,IO,IQ,IT,IU,JT,JW,KZ,L,LO,LW,OT,PS,PW,QW,SW,W
2021-11-07T01:55,7633,6915,6546,8176,8932,5462,9265,10223,7950,7811,9319,8133,5978,4564,8829,7905,8048,6157,9381,8043,7076,7823,6206,7917,6652,8106,10810,9247,5575,5758,8297,7006,6634,7594,8182
2021-11-07T02:00,8810,7632,5940,8113,8776,5168,9008,9482,6661,7347,8041,8425,5535,6414,7286,7384,9368,6199,7601,6541,7429,7309,8124,6420,7164,6744,9213,10326,4651,6617,6901,7080,8485,9458,6265
2021-11-07T02:05,9292,5757,7435,7417,9148,5992,9138,10479,7885,7536,7487,6574,6031,6340,7593,7881,9640,5317,7848,7697,6573,6829,6478,5181,6863,7402,8960,6650,6743,7751,6551,7826,7827,7340,9532
2021-11-07T02:10,7348,6931,5710,7388,7913,5569,7708,9719,7635,7687,8112,9086,6677,5203,8041,6681,10110,5776,6260,8233,5487,6865,8418,6538,7876,5943,8889,8586,7678,6090,8229,6526,6702,7392,7172
2021-11-07T02:15,8621,3889,6118,7350,7621,6150,9104,8328,7984,8764,8640,8992,7436,6536,9038,6601,9422,5650,8223,7770,6175,7652,6504,6472,7191,7013,8230,9444,6608,6624,9362,6276,7456,8502,9200
2021-11-07T02:20,7823,6624,5016,8114,9072,5920,7215,10551,9219,8016,8049,9556,7152,7404,7646,8698,9440,5826,8535,7638,8274,7096,6623,7216,7861,8977,9948,7711,5507,8234,7540,7832,8144,8922,9384
2021-11-07T02:25,7823,6821,7307,7758,9092,5055,0,8851,7677,8975,7963,7886,7210,5813,7672,6468,8219,5284,8062,7592,8478,6023,7721,6024,8133,8320,9158,9209,6870,6279,6959,6251,7063,9422,7135
2021-11-07T02:30,10345,7726,6463,6011,8769,5400,8034,7973,7473,6910,7193,7789,6716,6796,6529,7746,8403,5341,7184,9928,7585,6887,5761,5459,7501,7059,8058,8866,6675,8840,9546,6684,7665,8921,8984
2021-11-07T02:35,7934,8116,6074,6746,7791,5070,7275,10248,7648,8922,8919,8094,8931,6155,7419,8577,10136,5307,7424,7189,5572,5522,5706,7043,6981,7815,8420,8077,7192,7174,6776,7827,8134,9717,7704
2021-11-07T02:40,6730,5872,7227,6028,6213,6925,7466,9930,7109,7445,5777,7540,6396,6648,8084,8148,9204,5521,6401,7267,8071,6835,6323,7093,7185,7416,9030,8617,6296,6391,7098,7143,8201,7153,7012
2021-11-07T02:45,8038,7156,4979,8128,8515,4690,7249,8827,7540,8526,8543,6821,7754,6664,8386,8131,10918,4844,8048,8164,7943,7241,6429,6550,7291,6834,7906,9267,8301,9563,9097,8269,7211,7738,10803
2021-11-07T02:50,8280,6666,5640,7679,7884,6434,8947,10954,0,8831,8136,7192,6237,5035,8869,7165,9679,5954,7408,8936,8645,7393,7772,6397,7839,8031,7321,9661,7546,7885,8205,7242,7451,9380,8815
2021-11-07T02:55,8616,6977,7411,6844,9373,5941,9425,10100,0,5909,7555,7975,8353,6811,8200,7353,9553,5878,7438,7103,10043,6694,7230,6190,6704,7308,7561,9473,6996,6966,9536,7413,7556,8777,8626
2021-11-07T03:00,7497,6879,5273,5340,8731,5006,0,9463,8147,6762,7876,6318,8417,5869,7514,7130,9412,5208,9354,9490,4923,7660,8120,6450,7050,7592,8135,7734,0,7544,8515,7321,8175,10783,8444
2021-11-07T03:05,8025,6198,7439,7039,7253,5699,9433,8961,8754,8895,8349,7479,6697,6002,8275,7616,9173,5901,9340,9272,7947,5655,6944,7072,8518,8463,7104,8571,5763,8341,7947,6615,8049,9741,8102
2021-11-07T03:10,7252,5673,7552,7564,8756,4265,8712,10422,8817,8305,8239,8331,5933,5832,8078,7212,9051,5479,8502,8650,7204,5644,7725,7117,8606,10013,8221,7113,6216,7310,8373,8017,8356,8005,7031
2021-11-07T03:15,8227,7443,7238,6238,9017,5232,6368,9453,8900,7351,8255,8787,8904,7121,7302,7419,8465,7106,7174,10080,8742,6659,5054,4585,5978,8176,8492,9671,7799,6208,7455,6273,7450,8563,9085
2021-11-07T03:20,8150,5388,6215,6926,7088,4572,8695,10225,8087,7909,7795,7576,7626,6048,7476,6501,9725,6223,6489,9993,7616,6622,6329,6022,7447,7220,7698,6921,5745,6511,5448,8981,7387,7774,8391
2021-11-07T03:25,10438,5774,6551,6911,8562,5366,7732,11232,7733,8764,7328,6629,8461,6179,9321,8917,7670,7490,6506,8489,4710,8377,7161,6501,6517,9134,7735,9035,6985,7931,7882,9017,9145,7125,7566
2021-11-07T03:30,9191,5691,5931,6222,8819,6672,7554,9959,8580,6439,7902,7580,7539,4710,9993,7425,8421,6264,6412,8154,6854,7116,7983,5665,7863,9899,9053,9270,6733,6964,6540,6651,7602,9815,7943
2021-11-07T03:35,8774,7175,7472,6388,6535,6227,8681,11635,7033,7772,4708,9103,7360,6208,11116,7404,8484,5035,7686,8516,8082,7381,6814,7031,8480,10184,9668,10262,7977,7884,7601,8288,8795,5455,8611
2021-11-07T03:40,7371,6577,5705,7372,9029,4545,8901,9077,7746,7297,6775,8425,6258,7067,6925,8072,9201,5643,7556,8111,8046,7614,5792,7103,5201,5925,7740,7396,7829,7746,8684,6768,8049,7206,8673
2021-11-07T03:45,7873,7748,7299,7372,6579,5642,8969,8438,7105,9263,8326,8763,8906,6242,6143,8181,10096,5818,0,8274,7130,6901,6639,7106,7385,9190,7684,8620,6433,6157,7909,8136,7581,7589,7806
2021-11-07T03:50,7536,6907,6063,7575,7801,6197,7371,10393,7302,6824,8046,7153,7983,6671,9652,8428,9268,6916,7911,7974,7377,7521,7800,5485,7999,9678,8853,9285,5685,7613,8550,7888,7012,8073,8663
2021-11-07T03:55,9652,7125,7222,7555,9051,6487,7074,10669,9117,7287,7820,7518,8000,5872,7928,7490,9615,5087,8654,6558,6618,8423,8194,6203,6987,7440,8320,9622,7239,6687,8406,7794,8441,8700,10091
2021-11-07T04:00,7565,6925,4750,8566,7635,5802,7368,9502,7795,8310,7276,6969,7329,6364,8048,8874,10515,4709,6254,6860,6832,6382,7252,7054,8207,9098,9234,7325,8317,7607,7439,5825,7377,9658,7270
2021-11-07T04:05,7865,6891,6108,7983,9293,5714,8993,10355,7976,6205,8014,7485,7460,5828,8699,5763,9140,4386,8011,7197,7828,6531,5850,8255,8326,8903,8345,7330,7481,5552,7858,7795,7260,9420,7526
2021-11-07T04:10,8208,5464,5479,6887,7472,4447,9162,9869,8313,8839,6658,6015,6795,7726,7287,8109,9214,6829,6292,9008,7286,8335,7409,6308,6629,7639,6442,8126,5772,7732,7394,6817,7634,8116,8624
2021-11-07T04:15,7445,9709,5843,7626,8922,5959,8224,10395,9182,7187,7132,8371,7832,7114,8611,8415,6456,6989,7773,5211,7731,7690,8510,6881,7023,5981,9325,8526,6566,6142,9379,8199,6624,9078,8491
2021-11-07T04:20,9041,5424,5877,7327,8229,4873,7976,10452,7937,8191,8233,9796,7791,5433,8389,8250,9317,5856,7412,8572,8447,7601,7749,6399,7702,8638,8015,9536,7715,7038,9256,7289,9021,8756,9769
2021-11-07T04:25,7763,8018,7475,7533,7800,5332,8990,10155,8062,7698,6311,7804,6280,6475,7788,6650,6638,5327,7325,8629,7677,6997,6787,5059,6770,7534,7170,8398,7328,7444,6946,5921,9346,10383,10063
2021-11-07T04:30,7377,6771,7256,6885,7767,7100,8754,10787,8408,6847,0,6893,7751,6297,9553,6797,9730,6129,7806,7996,8756,5471,6386,5153,8598,7899,8012,9375,7301,6664,6648,5857,7230,8088,9649
2021-11-07T04:35,7208,8258,0,7475,8017,5538,9019,8421,8995,6956,7295,7933,7683,6871,8073,9635,8428,5367,7438,7873,8118,7446,6733,7165,7055,6451,8802,8352,5617,7350,7874,7217,7212,7793,8248
2021-11-07T04:40,7609,4642,6275,7623,8407,4886,7516,9571,7528,7543,9456,7399,8313,7523,9696,7949,7367,5490,7552,8388,7049,6684,8741,7066,7480,7944,8871,9009,6274,5928,8026,6999,6908,8416,8281
2021-11-07T04:45,6873,6511,6721,6844,6844,6194,7576,10355,8464,7106,7591,8260,7788,7219,6491,6667,10902,5969,7197,8134,6304,7493,6218,7050,6722,8388,9306,7479,5766,7128,9033,8892,6870,7625,8176
2021-11-07T04:50,6836,5978,5788,8923,9055,5340,6889,10873,9003,7340,8150,8355,6375,4752,7612,6397,7889,6458,10095,8548,8062,6990,7343,5847,6797,7719,9541,7308,8332,7854,9288,7118,8618,8426,8793
2021-11-07T04:55,8285,6706,6824,8613,6227,4295,8980,9186,8828,8119,7836,9233,8189,6279,0,8324,10705,6242,6940,8149,7916,6072,7181,6636,6793,8559,8227,9817,7682,8713,9368,7743,9510,9084,8465
2021-11-07T05:00,7344,7340,6645,7023,8224,3592,8428,8932,7665,7059,6845,8445,8494,5404,7443,0,8461,5436,7856,6348,6809,7179,8421,5929,6216,8672,8459,7598,5862,7343,7246,6827,7434,0,9818
2021-11-07T05:05,8103,5617,7068,8195,8850,5927,8171,8614,9490,7424,7905,7068,8056,6089,8292,6531,8183,6363,9142,6835,6882,8909,6201,7720,8027,7464,9342,9167,6473,8889,9709,6771,7910,7969,7600
2021-11-07T05:10,9313,7012,6368,8930,8411,5409,7307,9234,8326,8456,7816,8163,5543,7324,8291,6757,8508,5965,5215,7169,8740,7085,5003,6316,6918,7265,8315,8200,7822,7090,7509,7128,9067,10056,8191
2021-11-07T05:15,8095,6709,7591,8004,8524,5724,9111,9923,7867,6619,8297,9722,7597,5673,6371,8794,10081,6072,8301,7585,8091,6976,7540,4434,7286,7985,6921,9745,5971,7759,7454,5813,7939,9330,7995
2021-11-07T05:20,6631,5543,7455,6048,7483,5077,9587,10854,8249,8432,6908,7031,7008,5794,7211,8494,9516,5679,8682,8370,7446,7679,8065,4947,6830,7426,10286,7974,7355,9143,8270,6503,7775,11366,7300
2021-11-07T05:25,8057,6335,6930,6297,9080,4861,7039,9859,0,5910,7594,8020,8000,6576,6835,7923,9831,4592,7795,8589,6854,5586,6648,7224,6188,9078,7305,10364,6341,7846,8227,5084,7217,8382,8670
2021-11-07T05:30,9394,7472,6334,7586,6777,4285,8544,9028,8661,7953,8383,6282,6184,0,7232,7741,8759,5789,6252,8077,7189,7058,6095,4795,7093,8171,9829,7538,7965,6806,8133,8142,6769,9753,9835
2021-11-07T05:35,7394,6263,5507,6781,7480,5855,6639,9688,8267,8000,7486,9085,6932,7220,8789,7507,9848,6198,8684,9638,7388,7723,5939,6053,8166,8846,9576,8654,8331,7324,7843,7205,7428,8449,7797
2021-11-07T05:40,9101,5303,6114,7810,7674,6182,9187,10007,6715,7691,9030,9087,5349,6368,5822,8132,9831,5406,8312,8863,6770,6059,8990,6576,7033,8426,8935,8176,7333,7280,6817,5872,8189,9183,8307
2021-11-07T05:45,0,7389,6946,7256,8656,5089,7467,11987,0,7356,8539,7971,7365,7316,9328,6028,9519,5973,6982,8301,7131,7021,8411,5417,6066,8569,8667,8000,7404,6204,6557,7939,7618,8241,8725
2021-11-07T05:50,7847,5409,5510,0,8687,5763,6961,11953,10202,6312,7746,7871,7439,0,6245,8142,8764,4393,7735,6487,6562,7900,7568,7063,6622,7762,9372,8708,7729,7358,7567,6317,7846,7231,9500
2021-11-07T05:55,8711,6031,5855,7009,7325,5888,10739,10966,7878,6547,7023,8878,9004,5132,7852,8317,9171,5202,7286,8039,8323,5759,5964,6018,8620,10317,8195,8878,5931,7669,9794,6815,7549,8791,7790
2021-11-07T06:00,7129,6681,5057,6231,7897,6286,9424,9499,9633,8626,7025,7300,7604,5840,8056,6111,8857,6090,9333,6990,9079,7842,6213,7727,6395,8989,8259,6584,6746,5312,4828,7933,9178,9368,10303
2021-11-07T06:05,8689,5870,6390,7610,6340,5772,6588,9178,8661,7416,8276,8509,6620,5869,7850,0,7939,6166,8953,8474,7681,7527,6186,5628,7869,7708,9002,9857,6944,7205,7485,7091,7516,8409,8538
2021-11-07T06:10,8380,6377,7147,5696,7618,5693,8252,9971,7550,7641,6489,6337,6475,6311,7429,7205,9043,6092,7249,7573,7549,5574,7301,6050,6954,8412,10121,8726,6267,5686,5572,6941,6464,8041,6760
2021-11-07T06:15,9039,5471,7928,7968,7929,4908,8971,8322,7569,6025,8064,7941,7735,6444,8648,6787,9560,4838,9526,5783,8266,7892,6672,6012,7761,6206,9636,9411,4706,0,7310,8107,8466,10084,8291
2021-11-07T06:20,7882,6953,5760,6757,9071,4498,7184,10383,8525,9523,7008,7106,6552,4949,7057,8383,6679,5310,6469,8478,8038,5857,7330,7785,6343,7924,9192,8424,6894,7287,7353,5995,8861,8302,9039
2021-11-07T06:25,8642,6677,6664,6737,9587,5653,10229,11131,7247,8638,5763,7472,7156,6207,6925,8234,8887,6305,9299,8067,6123,8638,6104,6966,8319,6972,7984,9373,8295,6973,8800,7452,7211,8790,8229
2021-11-07T06:30,7656,6815,5627,8068,8766,4379,7176,8503,8284,7842,6840,8677,6931,6662,9842,8381,7239,4202,7740,7923,8318,7218,5749,5321,7290,7896,9876,6886,7864,7572,8337,6572,7675,7119,7518
2021-11-07T06:35,6720,7115,7145,7503,8594,5996,8382,9267,7486,7107,8282,8465,6833,6524,7630,7443,8142,5827,6167,9396,7142,6205,7233,5444,8205,7008,9987,9452,6583,7940,7057,7407,6805,7220,9430
2021-11-07T06:40,6975,7022,5866,6372,8020,6493,8697,10730,7774,6984,6604,6742,7324,8731,6867,7602,9426,4955,8551,7806,7521,7197,5782,6829,6621,8470,7563,8079,6572,8093,8739,6747,7197,7606,8106
2021-11-07T06:45,7639,6683,6329,7042,9718,6161,9294,10571,7884,6912,8460,7344,7072,6685,8061,6546,6730,5237,7230,7253,6960,6757,7559,4464,6348,7817,9055,9992,6125,9401,7994,5576,8247,8445,9774
2021-11-07T06:50,8011,7679,6329,6420,8358,4977,7532,10605,7755,7907,7580,10572,8116,6330,8131,8434,12248,5701,5693,7781,8666,6941,6032,7941,7263,6998,10400,8521,7288,5580,7885,6879,6822,9047,10777
2021-11-07T06:55,8709,6578,4784,5965,8199,5684,8955,9741,7099,9300,6876,7337,8134,5832,7868,7501,9677,7514,7782,7955,8451,6735,8114,6687,6874,8574,9594,8740,7814,6623,8240,8879,6702,8596,9370
2021-11-07T07:00,7321,6686,6150,6398,7876,5632,8805,9181,8557,7666,9056,7655,7001,5503,8430,8103,7313,6551,8483,8185,7489,6785,5193,5307,6941,7100,10493,8309,6158,8912,6329,6491,6548,8710,6926
2021-11-07T07:05,7247,7326,6748,7719,9123,4426,9244,8911,8406,6919,7517,9878,6940,4781,9272,7372,10512,5530,6969,9700,8200,7088,6353,6848,5935,6148,7999,10281,6638,6643,8802,7225,8398,6721,8565
2021-11-07T07:10,7180,5587,6182,6908,9300,5381,0,10208,9052,7233,7198,8734,5565,6707,7050,7228,7814,5993,9001,7998,8685,7174,6523,5952,6676,7270,8955,10646,6334,7141,0,6088,8960,7549,7949
2021-11-07T07:15,10086,6661,5420,0,9636,7152,7036,8604,7216,6655,8425,7556,6696,5514,8129,6685,10016,8022,9239,6272,6823,5528,6832,5979,6351,8257,8800,8527,7325,6886,6092,7144,5610,7189,8832
2021-11-07T07:20,6393,5676,6700,7125,8151,5037,8422,8172,9174,8011,6982,7901,6897,6168,6829,8193,8328,5634,7314,9088,7155,7438,7636,5704,6670,8207,6903,9225,6156,6990,7809,8558,6691,7867,6810
2021-11-07T07:25,7558,7915,6897,8633,7019,5315,9352,8262,8503,7302,8062,8823,6997,6231,5696,6460,9759,6258,8018,7526,7208,6546,6738,7372,7251,8392,7827,8471,7892,7762,9388,5910,7649,8384,8750
2021-11-07T07:30,7007,5508,6517,6863,7718,5632,8695,11774,8797,8962,7561,9350,7010,4655,7561,8080,9327,7167,7235,7706,7614,7527,6568,7075,7518,7926,10219,7771,6065,8231,6973,6565,8764,7450,8522
2021-11-07T07:35,0,7007,6053,7512,9084,5579,7657,9584,10199,6800,0,8373,6908,5419,8538,7189,7431,6265,8980,9220,7333,6971,7606,6174,8392,9360,8195,7501,8241,7772,8361,6774,7048,7922,9469
2021-11-07T07:40,7379,7434,6720,6558,7080,5577,7259,9627,9105,6672,6114,8732,6288,7042,9227,5357,9182,5380,8825,6844,6452,6072,7183,6114,6346,7353,7952,8600,7413,6085,7362,8078,8090,6338,7361
2021-11-07T07:45,7072,7097,5815,6152,8293,6251,8296,9598,8198,7298,7516,5863,8135,5346,9438,8987,10187,6068,7924,7952,7681,6606,7302,6541,8705,7143,7909,8559,7438,5968,7952,7420,8131,8086,8281
2021-11-07T07:50,8462,5982,6384,7416,7653,5626,8423,12370,9470,6401,7140,8433,7062,6798,6271,7785,8357,4650,8677,7248,7443,8536,4859,4959,6466,8442,7209,9259,7602,6197,7655,7063,7516,8858,7329
2021-11-07T07:55,7984,6895,6231,7537,7569,7347,7607,9854,8105,6923,5804,7618,8196,5664,8808,6745,10055,5428,9265,6564,8670,7526,6943,5544,5884,6748,9595,8838,6209,8062,5980,8271,8773,7935,7144
2021-11-07T08:00,6639,5729,6277,6546,7954,6850,8708,7431,6711,6236,7294,6490,5839,6872,5815,6972,8844,7252,7613,6907,7765,6778,7078,6307,6745,8633,9844,8062,7005,6306,8517,9855,7760,9549,8310
2021-11-07T08:05,8583,7449,7365,5474,8643,5957,8357,8496,8687,7508,8217,7231,6817,4820,9117,7081,8788,5856,6827,7919,7517,6790,7092,6394,7934,8001,9276,8059,8429,9160,7607,8520,8791,9165,10496
2021-11-07T08:10,9349,6649,5128,7189,7792,5919,8871,10397,7467,8236,7627,7514,9046,4931,6700,9334,9668,5345,7652,7735,8602,7114,7257,6280,5754,8448,9315,8304,5740,8396,7733,7704,8812,9302,7531
2021-11-07T08:15,8308,7783,6647,7193,7688,4651,9481,10493,8800,6785,7733,8619,7224,5843,7932,8811,10111,4562,9504,7691,9349,7284,5993,7170,6702,8117,9139,9631,6702,7246,6683,7562,8820,9011,8425
2021-11-07T08:20,7948,6059,6942,6627,8534,4941,7997,11167,7957,8206,9007,8593,7326,6882,8533,7078,9443,7435,8365,6639,8053,7786,6855,7583,6471,8329,8340,8016,6117,7569,8744,7237,5898,9614,8470
2021-11-07T08:25,8126,7848,7444,7450,8030,7499,9287,9528,8454,6798,7895,8430,8092,4916,8655,8512,10124,5865,7159,6918,8182,7406,7498,5442,6757,7349,8479,8828,7806,6239,8144,7742,6798,8714,7411
2021-11-07T08:30,7809,6379,6943,7613,7159,4657,7498,11160,8506,7601,8498,8841,7822,6241,6938,6940,8710,4651,8789,7822,6909,6623,0,6614,8227,8939,10024,7763,7814,7639,8616,7090,7236,7325,9026
2021-11-07T08:35,9346,7845,6778,7380,9949,4856,9133,9718,8233,7102,7776,8573,7670,6355,7787,8261,8054,6097,7829,8973,5816,7413,5900,5273,8106,7601,6889,8297,7020,7750,8706,7210,7995,8898,7274
2021-11-07T08:40,6989,6461,6542,8315,10048,6531,9901,8813,6914,6947,7929,7657,7088,5780,7655,7414,9092,7414,8391,6940,7038,8540,9091,7216,7028,8217,8040,8844,7540,6160,6741,7284,7248,9347,8179
2021-11-07T08:45,8976,5886,6050,6851,7242,5295,9091,8945,6591,6883,7431,7142,5766,5702,9630,6148,7899,6084,7194,8287,7110,8610,6422,5194,7864,8620,7904,8005,7035,7516,6869,7828,6884,9737,8052
2021-11-07T08:50,9199,6990,7681,6507,6735,4088,9947,10534,5941,7711,7093,6130,9330,5959,6425,7262,9284,6533,8008,6974,8097,6935,7644,7268,7787,8840,8570,9423,4819,6527,7251,6904,7544,9057,8253
2021-11-07T08:55,8392,6473,6172,7964,6880,5289,9458,10104,6592,7160,7938,8174,6046,5347,8604,8176,10252,4749,8494,7668,6695,9189,7948,4610,5391,8106,8550,7606,5951,7830,8834,7597,7418,8667,9286
2021-11-07T09:00,7511,6911,5718,8110,8438,5515,8030,8438,7215,6247,6703,6484,6922,6663,7620,8970,9538,6328,7058,7496,7306,7460,5229,6622,6866,7767,8135,7056,5222,7023,8161,8562,7818,7757,9163
2021-11-07T09:05,6979,6873,6666,5718,9136,6741,9476,10441,7773,7443,9255,7652,6427,6509,7848,7309,10024,6366,8208,8706,7156,6923,6124,6497,7157,6474,6941,9548,6720,7018,8295,7548,7526,7777,7546
2021-11-07T09:10,7978,7659,6714,8497,7697,6373,9073,10395,6966,8190,7271,7661,7584,4698,8918,7520,8308,5461,6633,7226,9136,6199,6615,7735,7050,7387,8356,9609,6499,5480,8195,6773,9090,11332,9144
2021-11-07T09:15,8954,7400,6417,7039,8853,4945,7068,7078,8655,7381,8207,6399,7640,7198,7563,8087,10155,5260,7264,7766,6583,7750,6788,5400,7030,7241,7627,8000,6208,8770,8598,6651,6826,7650,8095
2021-11-07T09:20,6491,6768,6204,7371,8303,6856,9036,11801,9374,8249,9608,7778,7692,5804,8103,7820,9508,5030,6493,8414,7050,6079,7826,6925,7848,8864,0,9242,7999,7975,6493,6272,7064,7183,8364
2021-11-07T09:25,11028,7052,7551,7911,9134,6397,7777,9917,6929,7718,6388,6068,7533,5682,8939,7562,7692,6150,6802,7990,7612,6232,6252,5490,6342,7177,7999,9743,9106,9079,7875,7787,8819,9433,8966
2021-11-07T09:30,8293,8289,5813,7978,6966,6765,6833,9633,8187,8405,5363,7752,9639,5173,7775,8479,9188,5829,7243,8776,7818,6931,5972,4767,7720,9299,7902,8064,9112,7463,7309,7177,8064,9440,8792
2021-11-07T09:35,7722,6182,6551,7753,6592,5938,8802,11864,8501,8418,6211,9796,7567,5818,7310,8305,8822,7581,7919,6780,9524,7080,5802,6880,7132,9401,7946,9088,6516,0,8323,6533,7917,6933,7346
2021-11-07T09:40,10055,6955,6705,7169,8028,4198,8909,11070,6116,8320,6698,7403,7460,7234,6388,9152,8359,6258,5951,7348,6761,6421,6366,4985,7053,6215,10574,9326,6677,8025,7657,6647,8334,6025,9228
2021-11-07T09:45,8647,7247,5706,8440,8632,5878,7047,8261,7638,6703,6980,8283,7204,5515,9194,6964,8765,4959,7966,8653,8865,7948,9175,7002,5786,6987,8921,8662,3838,7504,9030,7885,7986,9505,9113
2021-11-07T09:50,7708,6515,6790,7082,8177,4883,6472,10814,7260,6406,9034,8596,8712,4984,7655,6421,10765,6290,7747,7290,7178,9315,7861,6607,7389,7785,7456,8947,7735,8380,8552,7558,0,8306,7687
2021-11-07T09:55,9048,5600,5903,7944,9112,6062,8556,8720,8694,7562,7188,7267,7657,7282,7812,7386,9121,6467,8653,9049,8208,8075,7127,8081,7348,7572,6997,7827,6449,6260,8336,5281,9133,11208,9023
2021-11-07T10:00,8881,7725,6106,9891,8295,5774,8618,11946,6998,8905,7121,6036,6880,5335,6901,6406,9650,5387,9489,9140,8764,6930,8360,6751,7430,8126,9012,7077,7848,8259,7495,7174,8864,8324,11009
2021-11-07T10:05,7356,6719,5430,7728,8245,4883,8537,8435,7306,6962,6343,7722,7488,6176,7398,9502,9133,6658,8945,7954,6756,0,7979,5774,7474,8386,6265,9913,7035,6189,7176,5929,7085,7541,6840
2021-11-07T10:10,8238,8445,7406,7661,9309,7015,10531,9293,6631,7886,7775,6820,7431,5352,6794,5849,9524,5366,9418,6846,6486,9142,5849,5104,6817,8235,6677,7177,8458,6326,7746,8781,8660,9065,7531
2021-11-07T10:15,6925,6274,5919,7955,7860,4041,9329,8474,8565,6897,6171,6881,8201,6468,6238,6962,7791,6365,9112,7780,8305,7548,7929,5405,5767,9106,8763,9242,4479,5272,9122,6252,9111,7573,10391
2021-11-07T10:20,7075,7193,5398,9317,7412,4706,8671,9086,7686,7099,8799,8106,7332,5230,6900,7633,9687,5249,7132,6884,6020,6988,7289,8456,7393,7515,7469,7970,6314,7503,8585,6716,7984,8385,7259
2021-11-07T10:25,7634,5420,6535,8192,8447,3939,8237,9292,8288,6893,7362,9642,6501,6790,7524,7301,8505,6256,8790,9758,7376,6700,7482,6375,7942,8359,9272,8911,7576,7919,8904,7104,7033,6955,7337
2021-11-07T10:30,7250,6798,7123,6850,9008,5222,8368,9234,9579,9197,7081,8341,6493,4947,8400,8443,8157,5404,6689,7428,5598,5413,7153,7879,7442,8680,7237,8965,7611,5936,8051,9002,7937,8368,8710
2021-11-07T10:35,8641,6778,5431,7099,8662,4922,7740,10551,7913,7369,8842,7805,8109,6404,8787,5006,9955,5954,9036,7931,6883,6169,5751,6977,6987,8390,9094,9900,7637,7817,6979,8653,8438,7004,7357
2021-11-07T10:40,8052,6701,6775,7247,6987,6932,8523,9034,7514,7521,7153,8045,6894,5487,8269,8909,8342,6080,7798,8732,7484,7694,7506,8163,7230,8211,7970,6843,6304,7175,8251,5758,8181,7671,8118
2021-11-07T10:45,9261,7193,6669,7273,7735,5946,8551,9340,6628,8187,10470,8232,8110,5676,8518,9008,9445,5333,7714,10161,7132,7718,7094,6554,5441,7394,8670,9759,6804,6310,7101,7236,7955,8407,8885
2021-11-07T10:50,7148,5949,6526,7088,6435,4812,7660,11559,8163,8358,7694,7707,6959,6293,7687,7462,8700,5616,6807,7551,7984,5488,6765,6163,7544,6872,9219,8806,7353,7693,7867,7058,8446,7724,7728
2021-11-07T10:55,8431,4442,5323,7549,5983,6419,8238,9308,6643,7989,8870,7248,6931,7063,6528,8917,10098,4755,7410,8353,7387,6284,6204,7875,5144,7743,9610,7071,6257,7257,7609,7446,7754,6497,6674
2021-11-07T11:00,7970,7053,5976,7017,9566,5189,9165,10230,7593,7125,6926,8298,4591,5728,8010,8259,7348,6174,8224,7432,8278,6540,7219,6708,5387,8472,9018,8568,5455,7102,7625,6823,6470,8184,8632
2021-11-07T11:05,6845,7102,5821,7884,9971,6679,9320,8709,8293,7316,8153,6684,7664,6737,8892,8062,9725,7292,6438,8048,6732,6989,7772,5994,6791,7136,8701,8999,5198,7639,8049,7441,6035,8553,6630
2021-11-07T11:10,8521,5749,6607,7316,9204,5433,7831,8507,9671,8612,6833,8386,8103,7422,9804,6981,9058,5982,9536,9242,7864,8200,6248,6004,5981,10382,8112,8739,5065,7328,7812,8175,7091,8264,8522
2021-11-07T11:15,7540,5733,5616,5814,8356,4990,6207,9154,6986,4665,7076,7779,6223,6405,7962,5906,9588,6129,6780,8150,7217,7639,6267,7857,7665,9308,9953,8345,5891,7405,6908,8435,9490,6901,8670
2021-11-07T11:20,7325,5880,6624,9646,9029,5547,9055,7594,5990,0,6648,8428,7012,6325,7779,6805,9021,5185,6964,7636,6282,7999,6116,6867,7323,9255,9357,9695,6123,7033,7873,4836,8481,8703,9766
2021-11-07T11:25,9079,6871,6521,7546,9374,5702,8803,9691,8730,6198,6669,7599,7180,5563,6583,6506,8153,5238,7875,8445,8008,8520,7587,6990,6562,9091,8971,8646,5931,6669,7446,7577,8121,8048,8622
